,Texto,Discurso de ódio
15003,"mesmo continuando mortes de mais de mil pessoas por dia no brasil por covid 19 o governo militar federal faz propaganda através da secom contra a vacinação,nunca fizeram sequer uma propaganda instruindo as pessoas a não proliferar a doença ou de maneiras para evitar a transmissão",0
15004,"Em dez dias, mais de 600 profissionais de educação do AM testam positivo para Covid-19 https://glo.bo/3jDMCyC #G1",0
15005,Brasil registra 1.166 mortes e passa de 122 mil óbitos pela Covid-19,0
15006,"Com 41.889 novos casos, Brasil se aproxima de 4 milhões de infectados por Covid-19, aponta consórcio de veículos de imprensa no boletim das 20h https://extra.globo.com/noticias/com-41889-novos-casos-brasil-se-aproxima-de-4-milhoes-de-infectados-por-covid-19-aponta-consorcio-de-veiculos-de-imprensa-no-boletim-das-20h-24618517.html?utm_source=Twitter&utm_medium=Social&utm_campaign=Extra…",0
15007,Covid-19: DF tem mais 52 mortes e 1.456 casos confirmados https://bit.ly/31NbopZ,0
15008,ATENÇÃO! O STF atendeu ação do PDT junto com a APIB e outros partidos de oposição para proteger povos indígenas contra a COVID-19. Leia a decisão na íntegra: https://bit.ly/2QO4IS8,0
15009,"Estudo francês comprova que obesidade agrava o quadro de pacientes com covid-19
https://bit.ly/31PWcst",0
15010,Novo boletim: Vítimas da Covid-19 vão de bebê de 2 meses a idoso de 95 anos em Pernambuco https://bit.ly/31Txjw5,0
15011,"Dados desta terça-feira (1º) do Ministério da Saúde apontam que o país tem agora 122.596 mortos por #covid-19. Nas últimas 24 horas foram registradas 1.215 mortes. Ao todo, o Brasil tem agora 3.950.931 casos confirmados da doença. https://bit.ly/32JGn5S",0
15012,"Covid-19: Oxford BioMedica e AstraZeneca fecham acordo para produção de vacina - (Via 
@sbtjornalismo
)

Contrato, com investimento de R$ 109 milhões, prevê a construção de novos centros de fabricação da imunização https://tinyurl.com/y4rhhnss",0
15013,Ministério da Saúde inclui covid-19 em lista de doenças ocupacionais,0
15014,"PANDEMIA: 
@minsaude
 registra 1.215 mortes por Covid-19 e 42.659 novos casos no balanço diário, com dados enviados pelos estados nas últimas 24h. Como em todas as semanas, o balanço de terça inclui dados represados no fim de semana.",0
15015,"Mais uma vez a média móvel diária de mortes por Covid-19 no Brasil caiu. O país contabilizou, nesta terça-feira (1º/9), 859 óbitos a cada 24h nos últimos 7 dias. A taxa é a menor desde o dia 20 de maio, quando o país contabilizou média de 815 mortes",0
15016,Favelas do Rio registram 73 novos casos e 4 mortes de Covid-19 nesta terça-feira (01) https://bit.ly/3gUpqKJ,0
15017,"Enquanto o PIB tem queda de 9% no trimestre, o orçamento de 2021, não vai haver aumento do salário mínimo,  o Brasil se aproxima da marca de 123 mil mortos em decorrência da Covid-19, Bozo faz festa, transmitida pela TV Estatal, para comemorar o jingle de sua campanha de 2018.",0
15018,A cidade de Wuhan não registra novos casos da Covid-19 desde o dia 18 de maio,0
15019,"Os profissionais que integram a delegação da Chapecoense, envolvidos na partida contra o Juventude, realizaram no último sábado (29) a testagem RT-PCR válida para a 7ª rodada. Todos testaram negativo para a presença do Covid-19.

#VamosChape #SomosMaisQueOnze",0
15020,"Diante do cenário imposto pela pandemia da Covid-19, a Coordenação Nacional do Exame de Ordem Unificado decidiu, nesta terça-feira (1º), adiar para a data de 6 de dezembro de 2020 a realização da segunda fase da prova prático-profissional do XXXI Exame de Ordem Unificado (EOU).",0
15021,"Com a economia em crise, desemprego, fome e o  país chegando a 130 mil mortes pela Covid-19, e o que Bolsonaro faz?

Comemora com forró, vídeo da campanha de 2018 e manda humorista responder a imprensa sobre o PIB.",0
15022,"Covid-19: Brasil tem mais de 3,1 milhões de recuperados e 122.596 óbitos https://gazetabrasil.com.br/especiais/coronavirus/covid-19-brasil-tem-mais-de-31-milhoes-de-recuperados-e-122-596-obitos/…",0
15023,"Espanha tem de longe a maior incidência de covid-19 na Europa neste momento. Vejam a diferença na evolução do número de internamentos deste ""2ª onda"" comparada com a 1ª em Madrid.",0
15024,"Quem achou que finalmente estávamos caindo para menos de mil mortes diárias, se enganou. Era só subnotificação de final de semana. O Brasil registrou 1.215 mortes por Covid-19 hoje, segundo o MS. Com isso, subiu para 122.596 o número de vítimas fatais da doença no país.",0
15025,"Sempre no modo Thanatos, Bolsonaro está gostando da pandemia. Ele e seu pessoal só sabem operar no caos. Se dependesse do presidente, a Covid-19 não iria embora nunca. Bolsonaro tem se empenhado para mantê-la e a vacina aparece agora como inimiga",0
15026,"Covid-19: Brasil tem menor taxa de transmissão desde abril, em tempos de adversidades celebramos o progresso e não a perfeição. Um dia de cada vez!",0
15027,Boletim da Sesapi registrou somente 3 mortes por covid-19 em 24 horas no Piauí. Os números estão caindo. Vamos vencer,0
15028,Covid-19: Pesquisadores descobrem óleo de coco injetado como um tratamento acessível.,0
15029,"Relatório sobre Covid-19 em Feira de Santana 
NÚMEROS DESTA TERÇA-FEIRA
01 de setembro de 2020
 
Casos confirmados no dia: 57

Total de casos confirmados: 9.054

Total de pacientes hospitalizados no município: 39

Total de recuperados no município: 7.744

Total de óbitos: 185",0
15030,"#OsPingosNosIs 
@josemtrindade
 Eu, como uma sobrevivente da pólio, também acho que os contrários às vacinas em geral são lunáticos e cometem um crime contra a saúde das crianças. Só que não dá pra comparar a vacina Sabin com essa vacina anti covid-19 feita às pressas, né?",0
15031,"Alunos chegando em Hogwarts com a segurança reforçada por causa da Covid-19:

- Até que em fim, procurei vocês dois em tudo que é lugar. Vamos lá, nomes?
Harry: Professor, já me conhece a 5 anos.
- Sem exceções, Potter.
Luna: Quem são essas pessoas?
- Autores, por segurança.",0
15032,"O Vasco sem os 4 zagueiros Ricardo Graça, Breno e Werley (COVID-19) e Castan (com dores) justamente na semana que muita gente disse que Anderson Martins não tinha mais vaga no elenco ",0
15033,Açaí contra COVID-19? É isso que pesquisadores estão testando no Canadá,0
15034,"  Ouça mais um episódio do 
""Boletim Casa Civil - Brasil Contra o Coronavírus"" nesta terça (1º) e confira ações do 
@govbr
 no combate à pandemia de Covid-19, como a prorrogação do #AuxílioEmergencial. 
 Spotify https://spoti.fi/2YUZvN0 
 YouTube http://youtu.be/SeZn5LIJze4",0
15035,Governo incorre em novo crime de responsabilidade ao desobrigar vacina contra covid-19,0
15036,"120 mil mortes por covid-19 no Brasil:

- Ministério da Saúde (ainda sem ministro) nomeia veterinário s/ experiência p/ dirigir dpto de imunizações.
- Gov federal finalmente adere à aliança da OMS pela vacina, mas presidente segue ironizando vacinação.

O escárnio não tem fim.",0
15037,"Além da reduzir o valor do auxílio emergencial, o governo ainda pensa em endurecer as regras, sobretudo as que beneficiam mulheres com filhos dependentes - que estão entre as mais atingidas pela Covid-19 #600AtéOFim #600PeloBrasil",0
15038,"Enquanto a Covid-19 segue fazendo vítimas, bozonaro já flerta com grupos antivacina ao falar de ""não obrigatoriedade"" para uma futura imunização contra a doença https://revistaforum.com.br/coronavirus/coronavirus-brasil-registra-1-215-novas-mortes-e-se-aproxima-dos-4-milhoes-de-infectados/…
#Resistencia880Dias #BolsonaroTeEnganou #600PeloBrasil
Siga nosso Instagram 
@DilmaResiste",0
15039,"Artigo científico equaciona condições climáticas, combate ao fogo e vulnerabilidade de indígenas a covid-19

Estudo da UnB em 19 zonas de terras dos povos tradicionais mostra que seca não é anômala na maior parte e casos de infecção aumentaram: https://bit.ly/32HALJc",0
15040,"1) Já temos um governo negacionista. Nega a gravidade da Covid 19, nega os estudos científicos sobre a não eficácia de medicamentos como a cloroquina e nega as recomendações científicas de distanciamento social. Agora parece desprezar a importância de vacinar toda a população.",0
15041,"Fiz hoje na 
@GloboNews
 levantamento sobre casos e mortes por covid-19 em SP.

Pela primeira vez desde o início da pandemia, o número de mortes teve queda e o de casos apresentou estabilidade.

A tendência é de melhora, mas não podemos descuidar. Ainda é gente demais.",0
15042,"TRAGÉDIA DIÁRIA: Colocar o “mercado” à frente durante a pandemia de covid-19 é desastroso. Após seis meses, além de não ter salvado milhares de vidas, a economia afunda",0
15043,"‘Pela lei, vacina contra Covid-19 já é compulsória’, diz especialista",0
15044,BREAKING NEWS: EUA se preparam para iniciar vacinação contra Covid-19 no fim de outubro,0
15045,"Petição pro Neymar tomar a primeira vacina contra a Covid-19: 

1 - Julierme Jr (adm).",0
15046,"Estudo mostra que hidroxicloroquina reduz o risco de morte por covid-19 em 30%. O estudo é do Mediterranean Neurological Institute e da Universidade de Pisa. Isso mostra que precisamos deixar a arena política de lado para focarmos no que é efetivo no combate à Covid-19.
@portalR7",0
15047,Vacina para o COVID-19 começa a ser testada,0
15048,minha vózinha de 85 anos se recuperou do covid-19 sem nem ter ficado de cama nem nada e eu não poderia estar mais feliz,0
15049,"Se vc pudesse curar o covid 19 sacrificando apenas uma pessoa,
Quem seria?

 E pq vc escolheu o Bolsonaro? ",0
15050,Brasil registra mais de 123 mil mortes por Covid-19,0
15051,"Covid-19 é produto de laboratório chinês e nenhuma vacina irá impedi-lo, destaca cientista italiano",0
15052,"‘Pela lei, vacina contra Covid-19 já é compulsória’, diz especialista",0
15053,"Vinte dias após o retorno das aulas presenciais do ensino médio da rede estadual, o Amazonas registra 342 professores infectados com covid-19.

Como aglomerar crianças no meio de uma pandemia que já matou mais de 120 mil pessoas e esperar que dê td certo?",0
15054,Desmatamento aumenta 827% em terra indígena no período da pandemia. Covid-19 é tragédia à parte,0
15055,"PSG informou que três de seus jogadores receberam diagnóstico positivo para a covid-19. Segundo jornal, Neymar é um deles. Brasileiro esteve de férias em Ibiza com colegas de time e amigos recentemente.",0
15056,Concordo . O dinheiro que os deputados aprovaram 2 bilhões de reais de fundão para fazer propaganda política é imoral nessa crise mundial.  Porque os mesários tem de ir trabalhar de graça e ainda correr o risco pegar o covid -19 Acorda patriota  Não seja mesário de graça de graça,0
15057,"""Muitas pessoas estão trabalhando duro e nos ajudando a acabar com o Covid-19, mas precisamos dar a eles um pouco de conforto e descanso. É isso que precisamos fazer, acho que esse será outro objetivo para nós.""

#JIMIN #BTS 
@BTS_twt",0
15058,"Auxílio emergencial: TRF1 determina atendimento exclusivo a indígenas de São Gabriel da Cachoeira (AM). Decisão busca evitar aglomerações e a propagação da covid-19 entre os indígenas
http://mpf.mp.br/regiao1/sala-de-imprensa/noticias-r1/auxilio-emergencial-trf1-determina-atendimento-exclusivo-a-indigenas-de-sao-gabriel-da-cachoeira-am…",0
15059,"OMS registra mais de 850 mil mortes por Covid-19 no mundo

América é o continente com o maior número de óbitos, somando mais que a metade do total
https://tinyurl.com/y2let6hn",0
15060," DE VOLTA AOS TREINOS! As #MeninasDoGalo voltaram hoje aos treinos, na Vila Olímpica. Todas realizaram teste da covid 19 e, felizmente, não houve nenhum resultado positivo. 

Uma das novidades foi a goleira Amanda, da base, que foi promovida ao elenco principal.",0
15061,Brasil ultrapassa 4 milhões de casos e 123 mil mortes pela Covid-19,0
15062,"Brasil chega a 123 mil mortes por covid-19 ao registrar 1.184 óbitos em 24h.3.997.865 infectados. Enquanto isso, Bozo(e sua turma antivacina) continua na sua cruzada contra o uso da vacina.",0
15063,Ministério da Saúde recua e retira a Covid-19 de lista de doenças do trabalho,0
15064,"Covid-19: Brasil tem 1.184 mortes nas últimas 24h; total ultrapassa 123 mil
https://olhardigital.com.br/coronavirus/noticia/covid-19-brasil-tem-1-184-mortes-nas-ultimas-24h-total-ultrapassa-123-mil/98089…",0
15065,"A nossa bancada apresentou um projeto para sustar a portaria que exclui a Covid-19 do rol de doenças relacionadas ao trabalho. Faremos de tudo para reverter esse mais novo retrocesso do governo Bolsonaro, que não tem qualquer preocupação com a saúde do trabalhador.",0
15066," “O recorde a ser batido na pandemia de covid-19 
”",0
15067,"Amazonas: Em dez dias, 619 professores testam positivo para a Covid-19",0
15068,"Dia 02/09/1946 - Nasce Aldir Blanc

Infelizmente, o escritor e compositor nos deixou esse ano vítima de COVID-19. 

Suas renomadas obras marcaram uma época, e entraram para a história. 

Parabéns, Aldir! ",0
15069,"O Cantillo é muita bola, a Covid-19 fodeu ele mas joga muito",0
15070,Covid-19: Hospital Regional Norte retoma consultas ambulatoriais após mais de cinco meses https://bit.ly/3gWWJwS,0
15071,"Na contramão de Bolsonaro, Trump planeja vacinação contra Covid-19 em outubro",0
15072,GP da Itália receberá 250 médicos e enfermeiros que trabalharam no combate a Covid-19,0
15073,Amigos. pensando aqui.. Lindoso foi diagnosticado com Covid 19 e nao enfrenta o Palmeiras hoje. sábado ele jogou contra o Nosso time... Olha a M....,0
15074,"O CDC, a agência reguladora da Saúde nos EUA, emitiu um protocolo para que os 50 estados do país se preparem para possível vacinação da Covid-19 em novembro https://twitter.com/i/events/1258055196699066369…",0
15075,"Anitta faz teste para Covid-19 após encontro com Neymar na Europa; Confira:

https://bit.ly/3h1uxsZ

(via- 
@pfofocalizando
)",0
15076,"Covid-19: Brasil registra 1.184 mortes em 24 horas, diz Saúde https://oantagonista.com/?p=432951",1
15077,STF decidiu que gestores de estados e municípios não precisam de autorização federal para requisitar leitos privados no combate à covid-19 #JornalDaRecord #JR24H,0
15078,"Atualizamos os dados Covid-19 no Rio Grande do Sul - Projeto SIGLitoral (
@ufrgsnoticias
, 
@ufrgslitoral
, 
@propesqufrgs
, 
@sigufrgs
)  https://bit.ly/2KwX0bZ 
@ricardosdag",0
